Artist Name,Artist ID,Artist_Popularity,Artist_Followers,Artist Genre
"Emerson, Lake & Palmer",0nCiidE5GgDrc5kWN3NZgZ,50.0,578184.0,"album rock,art rock,canterbury scene,classic rock,hard rock,jazz fusion,progressive rock,psychedelic rock,rock,symphonic rock"
Ride,0WPY9nnBy01s5QOt4o4oQX,52.0,129966.0,"alternative rock,britpop,chamber psych,dream pop,garage psych,new wave,noise pop,nu gaze,oxford indie,shoegaze,slow core"
Heaven 17,5PYuBRQMHh7nWmdV076sH9,48.0,141826.0,"art rock,dance rock,new romantic,new wave,new wave pop,synthpop"
Fingers Inc.,7DbXdVqrretuCKPkTeX8Kk,19.0,3998.0,"chicago house,deep house,hip house"
Sparklehorse,64tVHZVSAZhDEiOJxnb6hE,51.0,97064.0,"alternative rock,anti-folk,freak folk,indie rock,lo-fi,melancholia,slow core"
The Marvelettes,0MponVSpW81oLvJZ53vYZH,58.0,201817.0,"brill building pop,classic girl group,classic soul,motown,rhythm and blues,soul,southern soul"
Funky Four Plus One,6Jpc1m4U7kxHlzn8hkB85C,29.0,5453.0,"bronx hip hop,old school hip hop"
Ray Price,5sAg1HZePcFfhrs0G8A8OP,51.0,76796.0,"country,honky tonk,nashville sound,traditional country"
Hanson,0SdiiPkr02EUdekHZJkt58,63.0,283120.0,"boy band,dance pop,neo mellow,pop rock"
Geto Boys,3f5fB1YUbkUnW7cf7I0R48,60.0,425252.0,"conscious hip hop,dirty south rap,g funk,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap,southern hip hop"
Salif Keita,0VVnWF3KNaa5O7ESohKhAx,52.0,82653.0,"afropop,malian blues,mande pop,world"
The Searchers,4QmkLL9JOqM9dusHS1Hghe,52.0,110032.0,"adult standards,brill building pop,british invasion,bubblegum pop,classic uk pop,folk rock,merseybeat,rock-and-roll,rockabilly"
Galaxie 500,6guTJsgPymDUVfqDJyz5UG,50.0,93107.0,"alternative rock,anti-folk,art pop,art rock,dance rock,dream pop,freak folk,garage psych,gbvfi,indie pop,indie rock,lo-fi,melancholia,new wave,noise pop,nu gaze,shoegaze,slow core"
The Stranglers,0RUEHcBiENFEqxgicqS2ig,62.0,313514.0,"art rock,dance rock,glam rock,new romantic,new wave,new wave pop,post-punk,protopunk,pub rock,punk,rock,ska,synthpop,zolo"
The Left Banke,382aCtCMEd2Rg2DmcU9xw9,38.0,13989.0,"baroque pop,brill building pop,bubblegum pop,classic garage rock,folk rock,freakbeat,psychedelic rock"
Buju Banton,4wLAjfeqAsV66AocWNcowA,65.0,287918.0,"dancehall,lovers rock,modern reggae,reggae,reggae fusion,roots reggae"
Jimmie Rodgers,0Y0ZlznP6vzTS1qAm5dvTN,39.0,38218.0,"appalachian folk,bluegrass,folk,old-time,traditional country,traditional folk,western swing,yodeling"
Daryl Hall and John Oates,77tT1kLj6mCWtFNqiOmP9H,76.0,1199448.0,"album rock,classic rock,folk rock,mellow gold,rock,soft rock,yacht rock"
Disposable Heroes of Hiphoprisy,6RqyNFZlXUHKZHEoAws5Jd,29.0,6491.0,"conscious hip hop,industrial hip hop"
Womack and Womack,7qShKycqNUP0GLEiTENDVZ,58.0,37064.0,"disco,post-disco"
New Radicals,0Grjlu7ncIuCaSYvCs9fcd,63.0,139075.0,pop rock
Nancy Sinatra,3IZrrNonYELubLPJmqOci2,66.0,246865.0,"adult standards,brill building pop,folk rock,lounge,vocal jazz"
"Willie Mae ""Big Mama"" Thornton",6bR0cgMtkCVpm0I5yrDNzO,45.0,89212.0,"acoustic blues,blues,electric blues,harmonica blues,rhythm and blues,texas blues,traditional blues"
Urge Overkill,5LEUigTSXpwrtERRcSW1N4,52.0,35576.0,"alternative pop,alternative rock"
Milt Jackson,23i8EixXKG0EWGRCfHlUGN,44.0,21245.0,"bebop,contemporary post-bop,cool jazz,hard bop,jazz,jazz funk,jazz vibraphone,soul jazz"
Bunny Wailer,389zc5Rwe0MPcE6mSF4AjC,52.0,154270.0,"dub,lovers rock,modern reggae,reggae,roots reggae,ska"
Marshall Crenshaw,73YLmyaazO66GncUVHP0KV,41.0,22109.0,"jangle pop,pop rock,power pop,pub rock,roots rock"
Robert Cray Band,6cAtGdArQhrU7tTBoeWY3P,42.0,59803.0,"blues,blues rock,electric blues,modern blues"
Junior Senior,7xNPROyVfkH4mcIxxCxySm,59.0,43150.0,danish pop
Magic Sam,0XErJwG6aCEj7NpKsEZrrO,43.0,41303.0,"acoustic blues,blues,chicago blues,electric blues,soul blues,traditional blues"
Art Tatum,3DtSOCXYU6o4EV0K1NgIKq,48.0,99455.0,"bebop,big band,contemporary post-bop,cool jazz,hard bop,jazz,jazz piano,stride,swing,vintage jazz"
Bobby Fuller Four,5XoM6cP8fQykllfuK5V5TR,49.0,12734.0,"bubblegum pop,classic garage rock,folk rock,merseybeat,rock-and-roll"
Usher,23zg3TcAtWQy7J6upgbUnj,83.0,7734191.0,"atl hip hop,dance pop,pop,r&b,urban contemporary"
House of Pain,0AuW7OCyKfFrsMbtHrYgIV,63.0,341799.0,"gangster rap,hardcore hip hop,hip hop,rap,west coast rap"
Four Tet,7Eu1txygG6nJttLHbZdQOh,67.0,442195.0,"alternative dance,electronica,folktronica,indie soul,indietronica,intelligent dance music,new rave"
Dismemberment Plan,2JpHk8yju1DH1l3c9sXzOS,42.0,32219.0,"alternative rock,dance-punk,e6fi,emo,freak folk,indie rock,lo-fi,math rock,post-hardcore,slow core"
Fennesz,2DoQBgPsB9AdmWpIa2hUSz,41.0,39928.0,"ambient,art pop,compositional ambient,drone,dub techno,electroacoustic improvisation,experimental,fourth world,freak folk,glitch,intelligent dance music,mandible,microhouse,slow core,warm drone"
Junior Murvin,17dXLKGh9AKpooAvGaVt34,50.0,29084.0,"dub,reggae,rock steady,roots reggae,ska"
Lyle Lovett,0zlJDQgqnr9AocrH9gs1Es,55.0,116010.0,"alternative country,country rock,folk,folk rock,heartland rock,lilith,mellow gold,new americana,outlaw country,roots rock,singer-songwriter,texas country,traditional folk"
Toné Loc,5Y8EphH8Vdqu5SLj6K5vjj,52.0,142223.0,"hip house,rap"
Jerry Butler,0U2mUJuJkthantMGmsJygP,42.0,85028.0,"beach music,brill building pop,chicago soul,classic soul,motown,philly soul,quiet storm,rhythm and blues,soul"
Orange Juice,2u7xZP39dtED9EuRX9MUwu,49.0,48635.0,"alternative rock,art rock,britpop,c86,dance rock,lo-fi,new wave,new wave pop,post-punk,scottish new wave,scottish rock,uk post-punk"
En Vogue,5fikk4h5qbEebqK2Fc6e48,61.0,736579.0,"dance pop,girl group,hip hop,hip pop,neo soul,new jack swing,quiet storm,r&b,urban contemporary"
The United States of America,1lZvg4fNAqHoj6I9N8naBM,62.0,351576.0,"alternative metal,alternative rock,grunge,pop rock,post-grunge,rock"
Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,78.0,4246382.0,"modern rock,rock"
Roberta Flack,0W498bDDNlJIrYMKXdpLHA,66.0,543288.0,"adult standards,classic soul,disco,funk,mellow gold,motown,quiet storm,soft rock,soul,vocal jazz"
Dr. Octagon,7dr3cSEOIZ6tBrm4y1wsnr,41.0,54160.0,"afrofuturism,alternative hip hop,bronx hip hop,hardcore hip hop,hip hop,turntablism"
George Clinton,2GVBp7QyHckoOg7rYkLvrA,61.0,254880.0,"funk,p funk,soul"
Bill Doggett,6xGdsn4r7laoQDz0zbm1nY,30.0,2509.0,"jazz organ,rhythm and blues,soul jazz"
Jill Scott,6AVLthptCPhfrxlHadOBJD,65.0,1097726.0,"funk,hip pop,neo soul,quiet storm,r&b,soul,urban contemporary"
Peter Brötzmann,5DlFW9TwvDgSJHJuufuiAO,17.0,6983.0,"avant-garde jazz,free improvisation,free jazz,german jazz,jazz saxophone"
Les Paul & Mary Ford,6yEEsr3AiZ2BZqtyyOmPM6,26.0,5616.0,
Ween,3u1ulLq00Y3bfmq9FfjsPu,62.0,239459.0,alternative rock
Mary Margaret O'Hara,7d4LXGxrBM99Ayu2MkcMWo,29.0,3742.0,
Hot Hot Heat,5UVftEhSsIg0kkXlmfhB6M,47.0,90504.0,"canadian rock,dance-punk,indie rock,modern rock,new rave,victoria bc indie"
Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT,69.0,930570.0,"dance pop,disco,funk,motown,neo soul,post-disco,quiet storm,soul,urban contemporary"
Blind Faith,5GUVj2b1lJ4DolQyHlzyaO,51.0,222775.0,"art rock,blues rock,british blues,classic rock,country rock,electric blues,folk rock,mellow gold,psychedelic rock,rock,roots rock,supergroup,symphonic rock"
Isolee,6FfTOJJ5iO4tRG80MG5Ovj,37.0,33365.0,"float house,german electronica,intelligent dance music,microhouse,minimal tech house,minimal techno,tech house"
The Pretty Things,5U16QlMnlSAhkQxBZpLyLO,45.0,67347.0,"art rock,blues rock,british blues,british invasion,classic garage rock,classic rock,country rock,experimental,folk rock,freakbeat,merseybeat,protopunk,psychedelic rock,pub rock"
Tim Hardin,39GVRVaqlKh7JL8Yl5ZKcb,44.0,24804.0,"country rock,folk,folk rock,roots rock,traditional folk"
Muse,12Chz98pHFMPJEknJQMWvI,80.0,5774917.0,"modern rock,permanent wave,post-grunge,rock"
Coleman Hawkins,0JM134st8VY7Ld9T2wQiH0,51.0,85390.0,"bebop,big band,contemporary post-bop,cool jazz,hard bop,jazz,jazz saxophone,soul jazz,stride,swing,vocal jazz"
Ultramagnetic MCs,52ik8mwcuZ4ISphAkejj2Z,36.0,36319.0,"alternative hip hop,bronx hip hop,east coast hip hop,electro,hardcore hip hop,hip hop,old school hip hop,turntablism"
Steve Winwood,5gxynDEKwNDgxGJmJjZyte,67.0,546330.0,"album rock,art rock,classic rock,country rock,dance rock,folk,folk rock,heartland rock,mellow gold,new wave pop,pop rock,rock,soft rock"
Anita O'Day,5QGnprJtpZmk3OiDqspPlB,45.0,55268.0,"adult standards,bebop,cool jazz,jazz,lounge,stride,swing,torch song,vocal jazz"
Clap Your Hands Say Yeah,1jSaZgaKHmgc7VTgML528r,50.0,125959.0,"alternative dance,alternative rock,brooklyn indie,dance-punk,indie pop,indie rock,lo-fi,modern rock,new rave,philly indie,stomp and holler"
Veruca Salt,2QwJQuBekTA4qF7N7uLHDP,49.0,129352.0,"alternative pop,alternative rock,grunge,lilith,post-grunge"
Paul Weller,7Lf3LOZp3U3u2f6cWMd3AH,59.0,287768.0,"britpop,dance rock,rock"
Pantera,14pVkFUHDL207LzLHtSA18,72.0,2650081.0,"alternative metal,groove metal,hard rock,metal,nu metal,old school thrash,rock,wrestling"
Billy Idol,7lzordPuZEXxwt9aoVZYmG,71.0,952833.0,"album rock,classic rock,dance rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock"
Manitoba,2j8tNSxw5XlqWAOCAEXU9i,25.0,118.0,chamber orchestra
The Magic Numbers,0P2q6xyNc2hVFkG3ThjYcJ,47.0,68583.0,
Planxty,15EMC4BhBrkCPwIxCfuY9c,41.0,25971.0,"british folk,celtic,irish folk,uilleann pipes"
Social Distortion,16nn7kCHPWIB6uK09GQCNI,61.0,417202.0,"punk,punk 'n' roll,skate punk,socal pop punk"
Damien Rice,14r9dR01KeBLFfylVSKCZQ,67.0,853252.0,"acoustic pop,irish rock,irish singer-songwriter,neo mellow,pop rock,singer-songwriter"
Genius/GZA,6ns6XAOsw4B0nDUIovAOUO,62.0,285429.0,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap"
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,68.0,587921.0,"adult standards,bebop,cool jazz,jazz,jazz trumpet,lounge,vocal jazz"
The Go! Team,6veTV9sF06FBf2KN0xAdvo,45.0,51674.0,"alternative dance,brighton indie,dance-punk,indie pop,new rave"
Red House Painters,2GATzeg62cr6sH29wSOVWe,45.0,64669.0,"alternative rock,freak folk,indie rock,lo-fi,melancholia,slow core"
Deutsch Amerikanische Freundschaft,4KtyUYo9zaM9YggIVc7uxx,42.0,30429.0,"dusseldorf electronic,ebm,experimental,industrial,neue deutsche welle"
M83,63MQldklfxkjYDoUE4Tppz,74.0,1715496.0,"french shoegaze,metropopolis,neo-synthpop"
Adam and The Ants,2DppeCnNtvrLfEobq9Pw5r,48.0,176467.0,"dance rock,new romantic,new wave,new wave pop,post-punk,punk,ska"
The Sons of the Pioneers,60Z5IndY3DJOwizjvXyYJD,2.0,196.0,
Terence Trent D'Arby,1JpHKf8Ztyd8HXU8p6m9cc,57.0,371831.0,"dance rock,new romantic,new wave,new wave pop"
The Wrens,04cetTUz2JTzXBqFKO5YB5,32.0,12253.0,"alternative pop,alternative rock,e6fi,freak folk,gbvfi,indie rock,lo-fi,new jersey indie,slow core"
The Easybeats,1pJEZXU2hJApJW3rM7LmMu,48.0,52909.0,"australian rock,bubblegum pop,classic garage rock,folk rock,freakbeat,merseybeat,protopunk,psychedelic rock"
Warren G,2B4ZHz4QDWJTXPFPgO5peE,69.0,1222748.0,"g funk,gangster rap,hardcore hip hop,hip hop,rap,west coast rap"
Joan Baez,1EevBGfUh3RSQSGpluxgBm,60.0,378358.0,"american folk revival,folk,folk rock,singer-songwriter,traditional folk"
Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,80.0,3230897.0,"boy band,dance pop,europop,pop"
Roger Miller,1RP2UpEaRzkF0Id3JigqD8,59.0,125340.0,"country,country rock,folk,nashville sound,oklahoma country,traditional folk"
Kate Smith,0Te1NusV6mkAMJ1VAkzJiX,25.0,2172.0,torch song
Hank Mobley,5cbutZUQE7SUCA6MsEMbBv,48.0,51871.0,"bebop,big band,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz"
Mark Lanegan,1fpXM23IoNckJ7NDAm8YJQ,57.0,161138.0,"alternative rock,grunge,palm desert scene"
George McRae,6oV3BNm1Gj2GGgpYknc5TN,55.0,73063.0,"disco,motown"
The Tornados,3SblTU11ZKURsHhWGwPpt9,38.0,12522.0,"british invasion,merseybeat,rock-and-roll,surf music"
Charlie Rich,218kRJZ7FJs0hWIk8Ynzhz,55.0,112833.0,"arkansas country,country,country rock,nashville sound,rockabilly"
Sunny Day Real Estate,2lZkXWxkZsZzBocxMjN1or,47.0,89295.0,"alternative rock,emo,emo punk,indie rock,midwest emo,post-hardcore,screamo"
Vashti Bunyan,4chuPfKtATDZvbRLExsTp2,50.0,68908.0,"anti-folk,art pop,british folk,folk,freak folk,new weird america,psychedelic folk,traditional folk"
Clifton Chenier,3LzQVHowQWbzJBwBBNRPfY,32.0,7366.0,"accordion,swamp pop,zydeco"
The Chords,3xXSg1WJPGJuNjQV0REAzk,53.0,9637.0,doo-wop
Sade,47zz7sob9NUcODy0BTDvKx,73.0,1960350.0,"british soul,neo soul"
Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,52.0,188956.0,"bossa nova,brazilian indie,brazilian psychedelic,brazilian rock,mpb,psychedelic rock,rock gaucho"
Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,70.0,1159720.0,"indie pop,indie rock,modern rock,pop rock,washington indie"
Tito Puente,6SPpCqM8gOzrtICAxN5NuX,55.0,124089.0,"latin jazz,mambo,salsa"
The Hold Steady,3qkZBMz5JgmRN9u5wwhRC6,47.0,57237.0,"alternative country,alternative rock,heartland rock,indie rock,lo-fi,roots rock"
Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,68.0,1552607.0,"album rock,blues,blues rock,classic rock,electric blues,instrumental rock,modern blues,rock,texas blues"
The Triffids,2kTn692duPSkqN6czSilyk,38.0,12945.0,"australian alternative rock,australian rock,melancholia,perth indie"
Kurtis Blow,25TKXk9zo9yk0HMJQ3TuE9,44.0,121013.0,"east coast hip hop,electro,harlem hip hop,hip hop,hip house,old school hip hop,rap"
Mudhoney,7LuYiSXiWs86rwWJjEEgB9,47.0,151687.0,"alternative rock,grunge,post-grunge,post-hardcore,punk,rock"
Lennie Tristano,6VoQTYD2vUVvm1H031lp3e,26.0,9142.0,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz piano,stride"
Lionel Richie,3gMaNLQm7D9MornNILzdSl,75.0,1703327.0,"adult standards,disco,mellow gold,motown,quiet storm,soft rock"
Chris Isaak,7290H8m1Dwt8G7jm1y9CQx,66.0,226343.0,mellow gold
Bob Wills and His Texas Playboys,0VyOgubdcDnrJ0AWL2TRDN,42.0,19827.0,"bakersfield sound,traditional country,traditional folk,western swing"
Ice-T,0eGh2jSWPBX5GuqIHoZJZG,53.0,675947.0,"conscious hip hop,electro,gangster rap,hardcore hip hop,hip hop,new jersey rap,old school hip hop,rap,west coast rap"
The Auteurs,5EtBXjUUyPJmiljpRdN6RJ,31.0,9291.0,britpop
Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,82.0,3130313.0,"pop,pop rap"
Lipps Inc.,0lwRI7lvmlRY5DiA5Xa6wQ,61.0,51692.0,"disco,minneapolis sound"
No Doubt,0cQbJU1aAzvbEmTuljWLlF,71.0,1595835.0,"alternative rock,dance pop,permanent wave,pop rock,post-grunge"
dEUS,1dID9zgn0OV0Y8ud7Mh2tS,73.0,1358450.0,"contemporary country,country,country road,modern country rock"
Saint Etienne,1N2FgBLehaq77UEdJhCt7f,50.0,71598.0,"art pop,big beat,britpop,chamber psych,electronica,electropop,new wave pop,trip hop"
Bachman-Turner Overdrive,5q4AzEtCoYJyXjMMoEkSU5,63.0,511257.0,"album rock,art rock,blues rock,classic canadian rock,classic rock,country rock,folk rock,hard rock,mellow gold,rock,roots rock,soft rock,symphonic rock"
John Fogerty,5ujCegv1BRbEPTCwQqFk6t,61.0,489466.0,"blues rock,classic rock,country rock,heartland rock,mellow gold,rock,roots rock,swamp rock"
The Ventures,2GaayiIs1kcyNqRXQuzp35,52.0,94205.0,"rock-and-roll,rockabilly,surf music"
Patti Labelle,0ty0xha1dbprYIUAQufkFn,58.0,523731.0,"disco,funk,motown,neo soul,new jack swing,philly soul,post-disco,quiet storm,r&b,soul,urban contemporary"
Barrett Strong,3MKwHkhEjcvzva2rasZeWD,47.0,14344.0,motown
Spice Girls,0uq5PttqEjj3IH1bzwcrXF,72.0,1783161.0,"dance pop,europop,girl group,pop,pop rock"
Kim Carnes,5PN2aHIvLEM98XIorsPMhE,62.0,146940.0,"new wave pop,soft rock"
The Sabres of Paradise,3w0vR06WHMVwMe1G20wmlS,35.0,9380.0,"big beat,intelligent dance music,trip hop"
Cab Calloway,03cwCzIWQ8BRmXjGPDAL04,48.0,85332.0,"big band,jazz blues,swing"
Bronski Beat,2wpWOzQE5TpA0dVnh5YD08,62.0,283505.0,"dance rock,hi-nrg,new romantic,new wave,new wave pop,synthpop"
Jurassic 5,6wFId9Jhuf9AKVzWboOj2B,60.0,300842.0,"alternative hip hop,gangster rap,hardcore hip hop,hip hop,rap,turntablism"
The Kingston Trio,3qtcbDvdIgQOXkPbtRvBaQ,45.0,56168.0,"american folk revival,folk,folk rock,traditional folk"
Brenda Lee,4cPHsZM98sKzmV26wlwD2W,56.0,166549.0,"adult standards,brill building pop,easy listening,lounge,rockabilly"
Bikini Kill,0gvHPdYxlU94W7V5MSIlFe,50.0,168428.0,"indie punk,olympia wa indie,riot grrrl"
Tom Tom Club,1m24736Bdew1oQVxTePOCo,51.0,78037.0,"dance rock,new romantic,new wave,no wave,post-punk"
Temple of the Dog,0iHb0mCbqZTYeb4y9Pirrd,60.0,703010.0,"alternative metal,alternative rock,grunge,hard rock,post-grunge,rock,supergroup"
Tony Bennett,2lolQgalUvZDfp5vvVtTYV,66.0,534980.0,"adult standards,easy listening,lounge,vocal jazz"
Ms. Dynamite,42qLC3FgtazA9AvaIoiP62,58.0,53185.0,"hip pop,uk garage"
Ali Farka Toure,3mNygoyrEKLgo6sx0MzwOL,56.0,142585.0,"afrobeat,afropop,desert blues,malian blues,mande pop,world"
Slick Rick,1W9qOBYRTfP7HcizWN43G1,58.0,374959.0,"alternative hip hop,bronx hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap,southern hip hop"
The Dixie Cups,7ICvZfP4VHAPZ5Wdt03772,51.0,34126.0,"brill building pop,classic girl group,rhythm and blues"
T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,48.0,125247.0,"blues,blues rock,chicago blues,electric blues,jazz blues,texas blues,traditional blues"
Annie,5MspMQqdVbdwP6ax3GXqum,75.0,818892.0,"europop,mellow gold,new wave pop,pop rock,soft rock"
Ketty Lester,36pJnWrcvAsoWm6fUqGaHi,29.0,2134.0,
Sonny and Cher,71lGEtP9qYXDsSXjfexTqO,58.0,216599.0,"adult standards,brill building pop,bubblegum pop,folk,folk rock,mellow gold,merseybeat,rock-and-roll"
Johnny Horton,1bBZcz4jP7CoPlqpCFh4gz,54.0,109227.0,"country,cowboy western,rock-and-roll,rockabilly"
Queensryche,2OgUPVlWYgGBGMefZgGvCO,59.0,374746.0,"album rock,glam metal,hard rock,metal,progressive metal,rock"
The Style Council,3loflELg7MzgrOyNqERolN,57.0,182593.0,"art rock,dance rock,new romantic,new wave,new wave pop"
Lefty Frizzell,05pAwLhsutiuj6gerEwGvU,47.0,59222.0,"arkansas country,country rock,honky tonk,traditional country,traditional folk"
Petula Clark,6nKqt1nbSBEq3iUXD1Xgz8,56.0,169591.0,"adult standards,brill building pop,bubblegum pop,easy listening,folk,folk rock,lounge,mellow gold,merseybeat,rock-and-roll,soft rock"
Peggy Lee,602DnpaSXJB4b9DZrvxbDc,60.0,243199.0,"adult standards,lounge,soul,swing,torch song,vocal jazz"
Jimmie Davis,0ow3Ac8tlahUoDVXbRuaRy,30.0,2210.0,"country gospel,traditional country"
Flipper,20VDXslLsXlLgSF765m1Ug,29.0,26153.0,"early us punk,experimental,experimental rock,grunge,hardcore punk,noise punk,noise rock,post-hardcore,post-punk,punk"
Pete Townshend,24Wa5wIZIo1sPkzVGP0B5p,52.0,196910.0,"album rock,art rock,classic rock,country rock,folk rock,mellow gold,power pop,pub rock,rock,roots rock,singer-songwriter,soft rock,symphonic rock"
The Champs,3yt4IVDHz0luREG9Uf9xrp,51.0,17380.0,"rock-and-roll,rockabilly"
Death in Vegas,5aj3LEYRbuaabjjHkj5oE1,51.0,90031.0,"alternative dance,big beat,electronica,new rave,techno,trip hop"
The Sundays,4nlqDmbzFzbNITaqjJv7D7,52.0,86923.0,"alternative pop,alternative rock,britpop,dream pop,lilith,new wave pop,pop rock"
Herbert,5zCaQxjl110XTrm4LQ1CxY,70.0,101007.0,"classical,classical performance,orchestral performance"
Stephen Stills,4WlSvDKaq1PA2Nr7cCIPxX,56.0,163917.0,"blues rock,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,singer-songwriter,soft rock,traditional folk"
Mazzy Star,37w38cCSGgKLdayTRjna4W,64.0,411809.0,"alternative rock,art pop,dream pop,melancholia,slow core"
Blind Lemon Jefferson,6EsuMifB8c5rm5P2DdjiLe,35.0,28832.0,"acoustic blues,appalachian folk,blues,country blues,delta blues,gospel blues,jug band,texas blues,traditional blues,traditional folk"
